 i tirsdags	2458
 i torsdags	2459
-agtigt	266
-bakke	609
-behandler	1843
-borg	244
-hed	1712
-idiot	1159
-inde	83
-kasse	609
-kollegium	111
-løs	263
-mester	497
-passer	1248
-posten	312
-s	77;1365;1711
-side	1791
-sikring	533;2958
-værk	948
forstuvet	398;3070
forstuvning	3070
forstyrre	906
forstå	444
forstørre	3070
forstørrelse	3070
forsvare	837
forsvarer	837;837
forsvinde	263
forsøge	232
forsømme	1732
forsørge	181
forsørger	181
fortjene	604
fortjeneste	604
fortjeneste (profit)	604
fortov	1210
fortrolig	383;951
fortryde	145
fortsætte	403
fortvivlet	976
fortælle	404;481
fortælle mig	2183
forudsætning	270
forum	3058
forurene	285
forurening	285
forvalte	667
forvalter	667
forvaltning	667
forvente	557
forventning	557
forvirret	699;799;1825
forår	882
forældet	483
forældre	325
forære	431
forøge	3070
fotograf	738
fotografere	738;2487
fotografiapparat	738;2487
foundation	1743
fra	856
fradrag	422
fragt	1761
frakke	1302;3013
fransk	536
franskbrød	103;1010302;1053602
franskmand	536
fred	416
fredag	85
fredericianer	1660
fredericiansk	1660
frederikshavner	1661
frederikshavnsk	1661
frelse	345
frelseren	525
frem og tilbage	1761
fremgang	1001
fremgangsmåde	2994
fremme (ikke skjult)	1073
fremmed	352
fremover	417
fremskridt	1001
fremstille	80
fremtid	417
fri	86;349;441;1339
fri for	1228
fri fugl	1008602;1035803
frikadelle	3148
frikvarter	349
frimærke	1379
frisere	2046
frisk	256;256;256
frist	965
friste	2955
frisure	1121
frisør	2036
frokost	182
fromage	1904
frost	225
fru	83
frugt	284
frygt	423
frygte	423
frygtelig	1240
fryse	418;515
fryser	225
fræk	1128
frø	998;1969;1970
frøken	83
fugl	358
fugtig	905
fuld	726;726;988;1301;1301;1301
fuldføre	664
fuldmagt	1055105;1055106;1055107;1055505;1072603;1072603;1130107
fuldstændig	433;1301
fundament	135
fundere	348
fundet (en kæreste)	983
fungere	948
funktion	948
fup	1084
fuppe	1084
fylde	726;1301
fylde op (optage meget plads)	903
fyldt	726
fyldt af siddende mennsker	2040
fynbo	1081
fynsk	1081
fyre	985;2052
fyrre	1496
fyrtøj	2123
fyrværkeri	1708
fysik	183;184;1155
fysisk	184
få	427;431;521;607
få (adj.)	402
få af	1459
få at vide	1824;2292
få en ide	444
få en lang næse	1793
få fat i	737
få fat i (nogen)	442
få fat på	737
få forbindelse med	1312
få lavet et hul i øret	2050
få lov	623
få medalje	472
få nogen til at falde ned	1006
få nogens opmærksomhed	1346
få nok	555
få problemer	1264
få studenterhuen på	2110
fået nok	554
får	367
fælde tårer	479
fælles	1312
fælles-	111
fængsel	742;1832
fængsle	742;1832
fænomen	776
færdig	664;666;666
færdsel	822
færge	322;537
færing	1502
færre	874;1258
færøsk	1502
fætter	1161;1375
fødder	1385;1387
føde	301;353
fødekæde	1030104;1081707
fødsel	353
fødselsdag	185
føjelig	451
føl	357
føle	186;186
føle sig bundet	763
føle sig utilpas	1856
følge	359;359;499
følge efter	359
følge med	359
følges ad	499
følsom	186;186
før	363;645;910
føre	1000;1171
føre (nogen til et sted)	1171
først	765;1224
første	669
første etage	1274
første sal	1274
g	889;896;2371
gab	3028
gabe	3028
gade	272
gadekryds (dyr)	1754
gaffel	1020
gal	1097
galge	1750
gammel	483
gammel (adj.)	1173
gammel (sb.)	1173
gang	272;1192;1458;2153
gange	1458
garantere	779;2291
garanteret	1345
garanti	779;2291
garderobe	528
gardin	3029
garn	460
gas	3030
gasse op	3131
gave	609
gavn	604
gavne	604;1813
ged	1971
gemme	304;938;3095
gemmeleg	1093802
gen-	130
general	169
generation	1103
generator	1029
genere	1175
generel	356
genert	1845
gengæld	2960
gennem	698;698;698
gennemføre	698
gennemgående	253;845
gennemsnit	845
gennemsnitlig	845
genstand	776
geografi	188
gesandt	962
gevinst	388
gevær	523
gid	877
gide	576
gide ikke	576
gift	107;952
gifte sig	107
giftig	952
gilde	400
giraf	66
gitter	1154
give	431;431;521
give besked	210
give karantæne	985
give problemer	927;1264
give sig god tid	1812
giver ikke mening	1825
glad	195;746
glas	8;108;1233;2397
glat	782
glemme	191;265
glemsom	191
glide	782
glimre	430
glippe	1792
glo	1028
globus	188
glose	1197;1849
glæde	195;746
glæde sig	746
glædelig	746
god	53;53;55;55;540;600;1065;2971
god (til noget)	596
god til tegnsprog	1382
godkende	779
godt	268;633
godt (af høj kvalitet)	685
godt kunne lide	1205
godtroende	2996
golfkugle	2335
grad	1949;1949
grafik	513;770
grafiker	513;770
grafisk	513;770
gram	471
grammatik	817
grantræ	1207
gratis	1228
grave	371
graviditet	1110
gren	3031
gribe	737
gribe chancen for	737
gribe ind	873
grill	3151
grille	3151
grim	1134
grim (alvorlig)	1153
grine	1009
gris	285
gro	399
grov	1128
gruble	948
grund	135;135;135;615;1189
grundig	1137
grundlag	135
gruppe	111
grus	1782
grusom	1018
gryde	1722;2085
gryn	998
grå	113
græde	479;1152
græker	1503
grænse	1024;1024;1287;1287
græs	826
græshoppe	1969
græsk	1503
grød	1904
grøft	3023
grøn	507
grønlandsk	1629;1630
grønlænder	1629;1630
grøntsag	1022
gud	480;1524
gud ske lov	728
gud, ja	657
gudskelov	309
gudstjeneste	199
guide	1171
guide (vb.)	1171
gul	13
guld	430;3099
gulerod	1900
gulv	1092
gummi	1124
gyldig	436
gymnasium	239
gymnast	2962
gymnastik	2962
gå	298;519;549;550;550;1775
gå et stykke tid	403
gå fint	197
gå fra hinanden	563
gå glip af	1792;1793
gå godt	197
gå hjem	519
gå i byen	319
gå i gang med	690
gå i opfyldelse	1454
gå i orden	197
gå i ring	1368
gå i stykker	984
gå i stå	753
gå ind	768
gå meget op i	2031
gå ned	802
gå op (om snor e.l.)	1109
gå op for (nogen)	760
gå op i detaljer	92
gå ud over	1055003;1086010
gåde	176
gågade	822
gård	135;368
gås	1208
gælde	436
gær	1902
gæsling	1208
gæst	293
gætte	176
gør ikke noget	627
gøre	80;80;80
gøre det samme	359
gøre gymnastik	2962
gøre karriere	399
gøre noget i ro og mag	1812
gøre noget på forhånd	491
gøre ofte	991
gøre ondt	569
gøre opmærksom på	210
gøre rede for	180
gøre rent	717
gøre sig klart	760
gøre sig umage med	690
h	884;2372
habit	1302
hade	1049;1240;3014
haderslever	1680
hage	1999
hakkebøf	3138
hal	458
hale	2122
halm	2333
hals	1127;1371
halskæde	2045
halstørklæde	1986
halv	92;940;940
halvanden	2117
halvfems	1495
halvfjerds	1493
halvtreds	1492
ham	76;654
hamburger	3140
hammer	2087
hamre	2087
hamster	1972
han	76;648;654;2267
han (køn)	498
handel	426
handicap	2099
handicappet	2099
handle	426;1222
handle om	1012904;1042603
handske	462
hane	1973;1974
hans	77
happening	81
har	289
har haft	289
har ikke	598
har normalt	2156
hare	1975
haste	606
hastighed	298;606
hat	1064
hav	327
havde	289
havde haft	289
have	135
have (vb.)	824
have afføring	762
have besluttet sig	436
have besøgt	15
have brug for	589
have det fint	197
have det godt	197
have en affære	448
have en fejl	915
have et godt tegnsprog	1382
have fornemmelse af	186
have forskellige meninger	1754
have fremgang	1001
have god tid	192
have godt af (gavne)	540
have hjerte	1150
have lovet	2291
have lukket	208
have lyst	1104
have mistanke om	548
have planer om	1714
have problemer	1264
have prøvet	15
have på fornemmelsen	186
have på hovedet	1749
have set	1316
have svært ved at beslutte sig	412
have svært ved at få det til at løbe rundt	1284
have svært ved noget	286
have tid	714
have til hensigt	1714
have været	15
havn	701
havregryn	1903;1904
hedde	110
heftig	278
hej	3077
hel	433
helbred	184
held og lykke	1430
heldig	309
heldigvis	309;611;728
hele	1319
hele tiden	1319
helikopter	2076
hellere	765
hellig	1945
helsingoraner	1683
helst ville	2992
helt	1261
helvede	328
hemmelig	951
hende	76;654
hendes	77
hensigt	755
hensyn	724
hente	761
henvende	1819
henvende sig til (en gruppe mennesker)	755
henvendelse	1819
henvise	1818;1819
henvisning	1819
heppe	1311
her	1070
herlig	1065
herre	497;498
hest	357
hidse sig op	1780
hidsig	1780
hidtil	3087
hik	2944
hikke	2944
hilse	3032
hilsen	3032
himmel	98
hinanden	485
hindbær	1905
hindre	927
hindre nogen i	1264
hindring	927
hingst	357
historie	703;703;703
historisk	703
hjelm	369
hjem	194;194;519;982;2166
hjemme	774;1827
hjemme-	774
hjemmearbejde	3046
hjemmebane	774
hjerne	329
hjerte	1067;1150
hjertelig	1150
hjerter	1150
hjort	3110
hjul	1752
hjælp (udtryk for overraskelse)	1071
hjælpe	525
hjørne	2067
hof	337
hold	97;111
hold da op (udtryk for overraskelse)	1071
hold kæft	1776
hold mund	1776
hold op	1090
holdbar	288
holdbarhed	288
holde	131;288;560
holde af	1205
holde fast	131
holde fast (i sit)	977
holde for sig selv	1145
holde hemmelig	1145
holde ind til siden	1297
holde kæft	1333
holde længe	288
holde med	131
holde mund	1333
holde nogen for nar	1084
holde noget for sig selv	432
holde op	624;753;878;1090;2030
holde sig beskæftiget	80
holde sig udenfor	1286
holde sin kæft	383
holde ud	18;288
holde udenfor	1459
holde øje	1316
holdning	2164
hollandsk	1504
hollænder	1504
honorar	685
hooligan	1040
hoppe	357;1071
hoppe (om små dyr)	1969
hoppe (som en frø)	1970
horisont	1766
hos	60
hospital	791;946;947
hoste	420
hotel	1748;3044;3188
hoved	329;329;577
hoved-	577
hovedbanegård	1046902;1057703
hovedpine	1343
hovedvej	1027206;1057704
hud	394;1393
hue	1064;1749;2110
hugge (med en økse)	2092
hugge (stjæle)	903
hukommelse	196
humor	308
humør	746;1342
hun	76;83;654;2267
hund	482;688
hundrede	1390
hunger	338
hurra	195;517
hurtig	606;830
hurtigt	149
hus	458
huske	196
hvad	352
hvad er klokken	714
hvad koster	360;925
hvad nu hvis	672
hvad tid	714
hvem	512
hver	605
hver dag	637
hver gang	1829
hverken eller	1001203;1079602
hvid	300
hviderusser	2411
hviderussisk	2411
hvile	147
hvilken	352
hvis	771;3185
hvis (konj.)	672;2409
hvis nu	771
hviske	2964
hvor	1227
hvor er det sødt	540
hvor gammel	138
hvor heldigt	611
hvor lang tid	692
hvor længe	692
hvor mange	526;649;680
hvor meget	586
hvor morsomt	1065
hvor pudsigt	436
hvor skal du hen?	319
hvordan	696
hvorefter	641
hvorfor	351
hvorfor ikke prøve	163
hvorhen	319
hvornår	1118
hyggelig	633
hygiejne	1330
hygiejnisk	1330
hylde	517;2061
hyre (vb.)	676
hyrevogn	787
hytte	458
håbe	1204;1430
håbløs til	3002
hånd	1409
hånd-	1409
håndalfabet	1366
håndbremse	1007
håndled	3126
håndvask	2085
håndværker	2089
hår	1121
hård	278;278;486;486;486
hårde stoffer	1027807;1069403
hæder	1751
hædre	1751
hæfteplaster	2101
hælde	2063;2159
hælde (med en ske)	1941
hælde (noget ud af en beholder)	1889
hænde	81
hænde mange gange	2156
hænge	528;1750
hænge på noget	763
hænge sammen	1312;1377
hær	3061
hæslig	1049
hæve	398
hævn	2965
hævne	2965
høflig	1751
høj	65;65;65;66;1048
højest	1301
højre	1229
højre hånd	1409
høne	358;1973;1974
høre	114;114;117
høre efter	1256
høre en fugl synge	1011404;1011405;1035804;1035805;1117202
høre til	1312
høreapparat	2097
hørehæmmet	1600
hørende	114;1245;1259
høvding	497
høvl	538
høvle	538
i	76;684;768;883;2373
i aften	330;331
i alt	433
i begyndelsen af	346
i dag	323;626
i eftermiddag	926
i en fart	830
i en periode	1823
i et stykke tid	1823
i fald	672
i fjor	2921
i forbindelse med	1312
i forgårs	1129
i forvejen	645;910
i gamle dage	1036303;1048302
i går	336
i hjemmet	1827
i hvert fald	436
i modsætning til	561
i morgen	141
i opposition	561
i opposition til	927
i orden	223;695
i overmorgen	1102
i princippet	2977
i seng	487
i slutningen af	355
i stedet for	198;827;2960
i stykker	398
i tilfælde af	771
i torsdags	777
i træk	1377
i år	766
i øjeblikket	626;1814
ide	444
ideel	255
identificere	3007
identitet	3007
idiot	1159
idol	255
idræt	1130;1131
ifølge	359;455
igen	130
igen og igen	775
igennem	698
ignorere	3034
ikke	263;796;1869
ikke (afvisning)	1179
ikke (benægtelse)	625
ikke ane	370
ikke behøve	1204
ikke bryde sig om	1049;1144
ikke det samme	530
ikke du	2947
ikke dygtig	389
ikke fatte	1825
ikke finde	69
ikke forhaste sig	1812
ikke forstå	1332;1826
ikke fungere	597
ikke gide	619
ikke have	575
ikke have begreb skabt om	3002
ikke have det så godt	1219
ikke have forstand på	3002;3130
ikke have gjort	575
ikke koste meget	3088
ikke kunne enes	561
ikke kunne fordrage	1049;3014
ikke kunne klare (f.eks. pga. træthed)	666
ikke kunne lide	1049
ikke lykkes	1793
ikke længe	874
ikke længere	598
ikke mange	607
ikke meget	607
ikke meget af	402
ikke mere	598
ikke mere (end)	1811
ikke orke mere	267
ikke passe	2947
ikke passe (sammen)	1754
ikke ret meget	767;3011
ikke rigtig klog	329
ikke sige mere	383
ikke skænke noget en tanke	3016
ikke så godt	1219
ikke tale om (forbud)	831
ikke tilladt	625
ikke vide	370
ikke være	263;575
ikke være bange for	3008
ikke være god til	1219
ikke være så god mere	2162
ikke være vant til	1856
ild	778
ilt	133
imellem	920
imitation	1220
imitere	1220
immun	837
immunforsvar	837;1461
imod	927
imponerende	315
imponeret	315
improvisation	176
improvisere	176
inaktiv	597
incest	414
ind	768
indadvendt	208
indbrud	903
indbyde	644
indbydelse	644
indbygger	1019;1449
indbyrdes	485
inde i	768
indeholde	684;2443
inden	645;910
inden døre	768
indenfor	684;684
indeni	1013
inder	1515
indflydelse	1014
indgang	768
indgriben	873
indgående	1137
indhente	2293
indhente (noget forsømt)	1056;2293
indhold	684;684;2443;2443
indisk	1515
individuel	800
indkalde	644;1726
indkaldelse	644
indkomst	604
indkøb	1222
indkøbsvogn	1367
indlægge	946
indlæse (et betalingskort)	2042
indoneser	1520
indonesisk	1520
indre	768;1013
indrømme	972;1169
indse	760
indsprøjtning	2095;2103
indtil	1250
indtil nu	3087
indtryk	218;3035
indtægt	604
industri	948
indvandre	1054904;1076802
indvandrer	1054904;1076802
indvendig	684;768;1013
indvie	958
indvielse	958
indviklet	799
indvirke	15
influenza	1083
influere	1014
information	1136
informere	835
ingen	456
ingen er	263
ingen problemer	197
ingeniør	968
ingenting	456
injektion	2095
insekt	1076;1968
inspektør	1372
inspiration	1136
inspirere	1136
institut	3036
institution	3036
instrument	776;948
instrument (musikinstrument)	1218
integration	3037
integrere	3037
intellekt	329
intellektuel	329
intelligens	329;1817
intelligent	329;1817
interessant	646
interesse	646;1308
interessere sig for	646
interesseret	646
interesseret i	1308
international	1023
internet	1392;1455;1456
interview	366
interviewe	366
intet	456;1869
intet er	263
intim	929
invalid	2099
invitere	644
iraner	1516
iransk	1516
irer	2179
irritabel	1780
irritere	752;1175
irriterende	752
irriteret	752
irsk	2179
is	1051;1212
islam	1773
islamisk	1773
islandsk	1505
islænder	1505
islænding	1505
især	75
italiener	1506;1507
italiensk	1506;1507
itu	398
iværksætte	690
iværksætter	690
j	2374
ja	879
jage	359
jakke	1302;3013
januar	1151;2966
japaner	1517
japansk	1517
jaså	741
jeg	2209
jeg er ligeglad	3008
jehovas vidne	407
jer	76
jeres	77
jern	393
jernbane	820
jo	879
job	80
jogge	674
jomfru	83
jord	135;1916
jordbær	1906
jordemor	1030502;1035302
jordskælv	3039
journal	275;275;382
journalist	382
journalistisk	382
joystick	1413
jubel	195
jubilæum	517
juble	195
juice	511
jul	1206
julenisse	3101
juletræ	1207
juli	1300;1411;1431;2453
juni	781;1148;1397
jura	41
jurist	41
just	436
jyde	1167
jysk	1167
jæger	523
jævn	356
jævnligt	131
jøde	527
jødedom	527
jødisk	527
k	890;2375
kabel	460;2331;2336
kaffe	386
kage	463
kaj	701
kakao	171
kakkel	440
kalde	1726;1726
kalkun	3113
kalv	1918;3114
kalvekød	3114
kam	2046;2047
kamel	3115
kamera	738;2487
kammer	609;647
kammerat	139
kamp	936
kan	622
kan ikke	801
kan ikke vente	606
kan tænke sig	548
kande	2063
kandidat	654
kane	3045
kanin	1975
kantine	167
kaos	799
kapitalisme	360;912
kapitalist	360;912
kapsel	2082
kar	2085
karakter	3051
karakteristisk	2156;2934
karl	792
karriere	399
kartoffel	1907
kasket	2110
kasse	609;609;1844
kassere	985
kasserer	609
kasserolle	2055
kassettebånd	2107
kaste	836
kaste bort	1241
kaste op	944
kat	1479
katalog	362
katastrofe	2967
ked af	638;976
ked af det	479
kede sig	818;1028
kedel	2063
kedelig	818;3008
kejsersnit	1033705
kemi	1155
kemikalie	1155
kemiker	1155
kende	902
kendetegnende	2934
kendt	2934;2939;2939
kerne	998
ketchup	1889;1943
kidnappe	903
kigge rundt	2039
kiks	1909
kilde	1136
kilo	397
kilogram	397
kilometer	705
kind	2000
kineser	1518
kinesisk	1518
kiosk	1119
kirke	199
kirurg	373
kittel	1302
kjole	1242;2452
klage	1141;1141
klam	905
klap i	1776
klappe	1010
klar	870;870;870
klar over	930
klare	667
klare op	1143
klart	870
klasse	708;708;708
klatre	1830
klementin	2335
klemme (vb.)	3052
klik	907
klike	111
klima	98;133
klinik	458;947
klippe	393;449;1786;2074
klippe (et klippekort)	2073
klippekort	2073;2074
klistermærke	1379
klistre	993
klistret	905
kloak	2331
klodset	1159
klog	329;1817
klokken	714
klokken er mange	715
klub	97
klæbe	993
klæbrig	905
klæde sig på	1315
kløft	3023
km	705
knald	1239
knallert	1376
knap	2335
knibe	3042
kniv	1031
knogle	2024
knop	2940
knude	841;2940
knuse	984;1903
knuse (f.eks. peber eller salt)	1932
knyttet til	999
knæ	2002;2003
knække	398
knæle	441
ko	1918
koble på	1312
kode	951
koge	200
kogebog	1020002;1029402
kognition	329
kognitiv	329
kok	2035
kold	225;515
koldingenser	1684
kollega	317;2398
kollektiv	111
kolon	3107
koloni	731;1746
kolonisere	731
kolossal	1450
kom	1726
kom an	1726
kom så	1726
kombination	817
kombinere	817
komedie	308
komfur	2065
komite	2968
komma	1954
kommando	464
komme	574;574
komme (i noget)	836
komme bag på	741
komme bagfra	2293
komme fra	856;1057403;1085602
komme først	1000
komme i knibe	1264
komme i kontakt med	1312
komme ind	768
komme myldrende (om insekter o.l.)	1076
komme op at skændes	535
komme ud på et sidespor	45
kommentar	719
kommentere	719
kommet over	860
kommission	3058
kommune	47
kommunikation	723;748
kommunikere	748
kompensation	2960
kompensere	2960
kompetence	1342
kompliceret	286;799
komponist	1218
koncentration	201
koncentrere	201;201
koncept	1231;1601
koncert	1218;2078
kondition	1841
kondom	1124
kone	83;107
konfekt	1911
konference	202;723
konfirmation	494
konfirmere	494
konflikt	535
konge	337
kongelig	337
konklusion	975
konkret	436
konkurrence	1131
konkurrere	1131
konkurs	790
konsekvens	1079
konsekvent	1079
konservativ	1713
konsonant	3106
konstatere	879
konstruktion	968
konsultation	723
kontakt	999;1312
kontaktlinser	2096
kontanter	925
kontinent	135
kontor	2034
kontrakt	1201
kontrol	996
kontrollere	996
konvention	1201
konvertere	198;827
konvolut	440
koordinere	817
kop	1017
kopi	1220;1221
kopiere	1221
kopiere (person)	1220
kor	1172
kordegn	407
korn	998
korn (f.eks. sandkorn)	998
korps	111
korrekt	436
korrektur	1778
korrigere	1778
korrupt	424
korruption	424
kort	275;440;440;874
korte bukser	1990
kortspil	251
kortærmet	2023
kost	301;1294
kostbar	621
koste	360;925
kostume	1315
kraftig	278;278;974
krage	358
kranie	329
krav	875
kravle	3043
kreativ	176;2431
krebinet	3138
kreds	1336
kredsløb	1368
kridt	1160
krig	1292
krimi	951
kriminal-	951
kriminalitet	903;904
krise	799
kristen	494
kristendom	494
kriterium	270
kritik	1289
kritisere	1289
kro	3044;3188
kroat	1606
kroatisk	1606
krone	337;337;337
krone (en konge, kejser e.l.)	337
kronisk	403
kronprins	337
kronraget	2121
krop	184
krus	1357
krybe	1310
krydderi	254;1801
krydre	1801
krydret	254
kryds	1117
krydse	1754
krydse fingre	1430
krydse hinanden	1754
krydsning	1754
krydsogtværs	3092
krydsord	3092
krydstogt	1754
krympe	1310
krystal	8;1233
kræft	1272
kræfter	1190
krænke	398
kræve	875
kuffert	943
kugle	520;2335
kugleformet	520
kuglepen	1012;1139;1160
kultur	314
kun	767;858;1811
kunne	622
kunne godt tænke sig	163
kunne tænke sig	814
kunst	1011
kunstig	116
kunstmaler	1011
kunstner	1011
kursus	396;950
kusine	1959;1960
kusse	3177;3178
kuvert	440
kvadratmeter	2020
kvalifikation	784;1342
kvalitet	784
kvalme	2969;2969
kvart i	1177
kvart over	1178
kvarter	932;1177
kvik	1817
kvinde	83
kvitte	2030
kvittering	1201
kværn	1932
kylling	358
kyndig	1755
kys	1187
kysse	1187
kyst	1380
kæde	817;817
kælder	802
kæle	838
kælen	838
kælk	3045
kæmpe	243
kæmpe med sig selv	243
kæmpe sig gennem	698
kæmpestor	1450
kære	540
kæreste	854
kæreste (vb.)	854
kærlighed	105
kærnemælk	1025404;1194003
kærtegn	838
kø	2075
købe	360;925
købe ind	1222
købmand	426
kød	394
køkken	716
køleskab	1041803;1045703
kølig	515
køn	823
køre	298;403;579;1453;1758;2107
køre (med en barnevogn, græsslåmaskine e.l.)	1367
køre (om en husholdningsmaskine e.l.)	1029
køre (om en maskine e.l.)	948
køre (om tog)	820
køre fremad	1453
køre igennem (en kortlæser)	2042
køre på knallert	1376
køre på motorcykel	1376
køre stærkt	298
køre under jorden (om tog)	1701
kørekort	2069
kørsel	1453
l	893;1060;1265;2376
labber i sig	401
laborant	1155
laboratorium	1155
lad	909
lad mig prøve	163
lade som om	310
lade til	898
lade være	878
lade være med	625
lagen	3020
lagkage	1038502;1046302
lagre	304
lakrids	1911
laks	2018
lam	367;1156;1156
lampe	120;121
lamslået	1156
land	135;135
landbrug	1013604;1058904
lande	1703
landet (uden for byerne)	136
landsdækkende	1013608;1100402
landshold	1011103;1013603
landskamp	1013606;1093602
landsmøde	1013605;1044602
lang	52;52;127
lang tid	692
lang tynd genstand	2334
langfredag	1005204;1008502
langsom	692;1089
langsomt forsvinde	547
langt	127;2923
langt borte	519
lap	1379
lappe (en cykelslange)	1379
larm	907
larme	907;1040
larve	1978
last (dårlig egenskab)	1153
lastbil	1433
latter	1009
latterlig	1009
lav	100;102;102
lave	80
lave (mad)	200
lave ballade	1040
lave fis med	1084
lave lort	762
lave mad	467
lave om	198;827;1698
lede	1171
lede efter	69
leder	1171
ledig	349;349
ledning	460
ledsager	1171
legal	1096
legat	1341;3098
lege	204;271
legeme	184
legetøj	1020402;1066302
legitimation	1821
legitimere sig	1821
leje	732
lejlighed	933
lejr	1746
lektie	3046
lem	3049
let	939;939;939
letlandsk	1607
letmælk	1093905;1194002
lette	1607
lettelse	939
lettere overvægtig	278
lettet	939
lettet (om følelse)	728
lettisk	1607
leve	466
levende lys	120
leverandør	1186
levere	1186
licens	1821
lide	406;1205
lide (pines)	502
lide af rengøringsvanvid	1330
liderlig	1318
lidt	607;693
lidt efter lidt	2948
lige	704;1025;1082;1082
lige (uafgjort)	1340
lige før	929
lige meget	627
lige nu	626
lige ud	844;1025
lige ved	832
ligeglad	1050
ligegyldig	627
ligeledes	16
ligesom	16;17;266
ligestilling	1082
ligge	147
ligge i sengen	487
ligge stille	597
lighter	2123
ligne	17;17;898;898
lilje	534
lilla	509
lille	102;307;780;1310;3011
lille aflangt stykke	2329
lille firkant	2324
lille kugle	998
lillebitte	3011
lim	993
line	460
linje	1250;1287
liste	342
litauer	1608
litauisk	1608
liter	1060;1265
litteratur	382
liv	466
live	466
livlig	2922
livrem	592
lodtrækning	2970
loft	1373;1373;1374
loft (øverste grænse)	1301
logi	63
logo	2119;2120
lokal	135;1336
lokale	609;647
lokke	2955
lokum	762
lomme	1987
lommetørklæde	1083
loppe	1969
lort	762;762;2930;2930
lotteri	2970
lov	342
love	880;1057;2291
lovlig	1096
lovprise	3081
luft	133
lufthavn	1163;1703
lugt	1114;1737
lugte	734;1114;1737
lukke	208;208;3084
lukke op (med en øloplukker)	2082
lukke øjnene	1043
lukket	208
luksus	311
lumsk	116
lunge	3129
lungebetændelse	1015
lunken	920
lyd	114
lyde	114
lygte-	120
lykkelig	1317
lykkes	611
lyn	361
lyne	361
lynlås	3122
lys	119;119;120;120
lyse	121
lyse op	121
lyserød	3057
lysne	119
lyst	1104
lytte	117
lyve	1105
låge	457
lån	292
låne	292
lår	1305;2005
lås	1757
låse	1757
låst	1796
læbe	2007
læder	394
læge	994
lægge	147;836
lægge bag sig	3016
lægge mærke til	186;719
lægge sammen	2080
lægge til	712
lækker	1120;1262;2971;2971
lækker (om person)	1120
længde	52
længe	692
længe om	692
længe siden	363
længes efter	548;606
lænke	817
lære	396;1106
lære af	1069
lærer	759;1106
lærling	786;1106
læse	434
løb	674
løbe	674;859
løbe tør	263
løbende	403
løfte	880;1057
løfte (noget)	2294
løg	1912
løgn	1105
løkke	1750
løn	685
lørdag	809
løse	1109
løse op	1109
løsning	1109
løve	1756
m	885;2377
mad	301
mager	470
magt	551
magte	288
magtsyg	1013202;1055104
mail	312;1016
maj	882;1427
majs	1913
makker	1377
maks.	1301
male	372;993;1903
male byen rød	2081
maler	372
maleri	275;1011
maling	372
mand	107;648;648
mandag	806
mandarin	2335
mandat	654
mande sig op	18
mandel	1914
mange	526;649;680
mangel	411
mangle	411;559;598
manifest	1201
manipulation	1778
manipulere	1778
mappe	362;943
maraton	674
margarine	1777
mark	135
marked	135;135
markere	719
markør	719
marmelade	1777
marsvin	1976
marts	547;1395
mase	3052
maske	3102
maskine	948
masse	649
masser af	55;526;649;912;1341
matche	846;1312
matematik	1223
materiale	945;945;2451;2451
mave	1394
mayonnaise	2051
med	236;711;711
med akklamation	1010
med det samme	290
med flere	530;660
med hjertet	1150
med jævne mellemrum	131
med tiden	2948
med tålmodighed	868
med vilje	529
medalje	388;472
medarbejder	1008008;1071103
meddele	210;835
medføre	948;975
medgive	1169
medicin	949
medlem	90
medlidenhed	1021
meget	21;586;649
meget (forstærkende)	278;2923
meget god	843
meget kort	3011
meget lidt	3011
meget varm	2485
mekaniker	2037
mel	1916
melde afbud	3009
melde fra	3009
melde sig ind	750
mellem	920
men	49
mene	348;567
menighed	407
mening	348;567
menneske	1019;1019
menneskelig	1019
mennesker	1449
mens	134
mental	329
mentalitet	1342
menu	342;342
menukort	362
mere	749
mere eller mindre	3079
messe	966
mest	438
mester	390;497
mesterskab	390
metafor	634
metal	393
meter	453
metode	1269
metro	1700;1701
mexicaner	1521
mexicansk	1521
middag	1194
middagsmad	1194
midlertidig	897
midt	707;707;924
mig	1113;2209
migræne	1343
militær	3061
miljø	697;932
milliard	211
millimeter	1176
million	213
millionær	912
min	2209;2210
minde	196
minde om	16;17
mindre	100;102;102;1310
mindre (ikke stor)	780
mindretal	1258
mindst	100;102
mini	780
minister	1111
minoritet	1258
minus	422;1249;1249;1250;1251;1251;1251
minut	64;134
mis	1479
misbrug	2973;2973
misforstå	1291;1754
misforståelse	1291
mislykkes	1793
misser	1793
mission	407
missionær	407
miste	689
mistænke	548
misunde	1842
misundelig	1842
mit	2209;2210
mixed	799
mobil	1044
mobiltelefon	1044
mod	927;927;927
mode	921
model	1168;1168;1168
moden	451;451
moderne	921
modgang	927
modig	1261
modsat	561
modsige	561
modsætning	561
modtage	431;1026
monarki	337
monitor	275
montør	2037
mor	305
mor og far	325
moral	2164
moralsk	2164
mord	1027
more sig	709
morfar	1091;1359
morgen	720
mormon	407
mormor	744
morsom	308
mos	451
mose	905
moster	215;1958
motel	1748
motion	840
motor	948;1029
motorcykel	1376;1702
motorvej	1027205;1102904;1102906
mulig	771
mulighed	771
muligvis	771;931
multiplicere	1458
mund	2006
mundaflæse	216;989
mundaflæsning	989
mundhåndsystem	1828
mur	1030
murer	2038
mus	1759;2402;2403;2408
museum	966
musik	1218;2078
muskel	1190
muskuløs	974
